,song_id,song_name,date_time_played,lyrics
10,1jlnBQGP2DtSEhMgQaz7a7,Haute (feat. J Balvin & Chris Brown),2021-08-06T21:51:05.569Z,"Intro: Tyga
Make it hot, yeah
Make it hot

Verse 1: Tyga
I've been up four days, havin' three-ways (Yeah)
Like my bitches in twos, I'm the one, man (One)
Tryna jump in my lane, I'm in the air, man (Woo)
Make her fall in love, she gon' want the last name (Hah)
I'm a giant to these niggas like San Fran (Woah)
And this beat slap, nigga, like a backhand (Woah)
I know you wanna fuck a rapper, you a rap fan
How you just glowed up like Pac-Man? (Man)
I get it, you got bands (Yeah, yeah)
Make your own money, make a nigga spend his whole advance (Woah)
If I hit once, then I know I can hit it again (Yeah)
T-shirt and your panties on, baby, you know what it is

Chorus: Tyga, Chris Brown & J Balvin
I make it hot (Yeah, yeah)
I make it hot (Make it hot)
Make it hot, make it hot
Don't stop, pop, pop, make it hot (Make it hot)
(Don't stop, pop, pop)
(Don't stop, pop, pop)
I make it hot (Make it hot)
(Don't stop, pop, pop)
Yeah, let go, J Balvin, man
Don't stop, pop, pop, make it hot

Verse 2: J Balvin
Está ahí caliente como volcán (Ey, ey)
Me tiene detrá' de ella como perro guardián (Grrr)
Está pegada, soy su fan (Wuh)
Se unió a mi equipo y me uní a su clan (Ey)
Hipnotismo como Moon y Jackie Chan, ey
Cuando twerkea ella mueve ese flan, ey
De eso tan bueno ya no dan, ey
Calla a lo Wu-Tang Clan, ey
Cuidao', te muerde mi boa
Tiro rimas como Noa (Noa)
No quiero un pedazo, te quiero to'a
¿Está' llorando? Ven y lo sobas (Uh)
'Toy activo, mami, tú me dice' when (When)
Soy de threesome, así que trae a tu friend (Ey)
Le explotó la nota cuando le dio al pen (Ey)
Él con una y yo llego con el harén

Chorus: Tyga, J Balvin & Chris Brown
I make it hot (Yeah, yeah)
Let go, J Balvin, man
Yeah, I make it hot (Make it hot)
Make it hot, make it hot
Chris Brown, Tyga
Don't stop, pop, pop, make it hot (Make it hot)
(Don't stop, pop, pop)
Latino gang yeah, yeah
(Don't stop, pop, pop)
I make it hot (Make it hot)
(Don't stop, pop, pop)
Don't stop, pop, pop, make it hot (Make it hot)

Verse 3: Chris Brown
You gon' blow my cover, baby
You gon' make me pull it up, give you that lover, lover, baby
Put my hands all on her ass, I know it's rough, baby
A lot of heat from your thighs
So I'll take my time when I'm in that
Moving right to left
I won't waste no time when I'm in that
When I'm feelin' on your spot
You gon' make it hot
You know what it is, huh
Show me what you doin' down low with your hips
I gotta tell it like it is (Huh)
Baby, you're on fire now

Chorus: Tyga & Chris Brown
I make it hot (Yeah, yeah)
I make it hot (Make it hot)
Make it hot, make it hot
Don't stop, pop, pop, make it hot (Make it hot)
(Don't stop, pop, pop)
(Don't stop, pop, pop)
I make it haute (Make it hot)
(Don't stop, pop, pop)
Don't stop, pop, pop, make it ho"
11,5NmL2zxnlt9GiTB2TQbvFM,8 Mile,2021-08-06T21:45:35.317Z,"Couldn't get lyrics for 8 Mile by Various Artists.
"
12,0z36JaXXoFXuPuQucKEsdx,ZTFO,2021-08-06T21:39:19.354Z,"Intro: Big Sean
Yeah
Nah, man, you gotta be kiddin' me, man, c'mon
You cheat me, you cheat yourself, alright? (Yeah)
Straight up

Chorus: Big Sean &amp; Travis Scott
Signal goin' in and out (Prr), swimmin' at the house (Wait)
Live with no doubts (Woah), zen the fuck out (Yeah)
Big dawg plays (Big), the pay offs in route (Swerve)
Laid across the couch (Wow), I'm zen the fuck out (It's lit)
Zen the fuck out (Prr), zen the fuck out (Wait)
Laid across the couch (Couch), I'm zen the fuck out (Yeah)

Verse: Big Sean &amp; Travis Scott
Hol' up, I'm losin' my mind 'cause people keep talkin'
Niggas be lyin', bitches be cryin'
I be like ""God, please, slow down, one at a time"" (God, let's go)
And they all want dibs and they want percents
They comin' at you and they comin' at them
But they not ever comin' for mine, no
I can't invite you random hoes to my house 'cause your energy is too whack
I can't waste the sex on you (Woah, woah) and give you everything you can't give me back (Straight up)
If we don't have the same vision, then we can't exchange contacts (Brr)
I don't get mad, I don't react, I just relax (Relax, yeah)
Good vibes or no vibes, my vibes
I cut the cords, no hooks, no sides (Woah)
Yeah, no road blocks, kill that off road side
I'm more like coach, how I motivate mine (Coach)
You more like ref how you play both sides
Can't sit around, let the day go by
Can't sit around, let opps take your spot
Eat your food, fuck your wife
Look down and say fuck your life
Have you been down? You stayed up all night? (Woah)
Sleep deprived, but wake up alright
Fuck it, you gotta be tired (Tired)
I done survived things I shouldn't survive
So, what? That gotta be God (My God)
Top five, number one, quit tryna even the odds

Chorus: Big Sean &amp; Travis Scott
Signal goin' in and out (Prr), swimmin' at the house (Wait)
Live with no doubts (Wow), zen the fuck out (Yeah)
Big dawg plays (Big), the pay offs in route (Swerve)
Laid across the couch (Wow), I'm zen the fuck out (It's lit)
Signal goin' in and out (Prr), swimmin' at the house (Wait)
Live with no doubts (Wow), zen the fuck out (Yeah)
Big dawg plays (Big), the pay offs in route (Swerve)
Laid across the couch (Wow), I'm zen the fuck out
Zen the fuck out (Prr), zen the fuck out (Wait, let's go)
Laid across the couch (Couch), I'm zen the fuck out (Zen)
Zen the fuck out, zen the fuck out (Swerve)
Laid across the couch (Couch), I'm zen the fuck out

Outro: Big Sean
You either in or you out (Out)
You either sure or you doubt (Doubt)
They'll be bringin' all that fucked up energy 'round through to my house
This shit's a meditation, medicate on dedication
Atop my reservatio"
13,6MbxtmdQYE6eljl9sntLZt,"The Gangsta, The Killa And The Dope Dealer",2021-08-06T21:37:02.663Z,"Intro: Ice Cube
Hey, living in a California cage
Y'all trying to study me?
Gangbangin'll never die, it's too much love
You always gonna get niggas like us, you know what I mean
God damn
How many more motherfuckin' penitentiaries y'all gon' build?
How many jars you gonna try to put us in?
You know what I'm sayin'?

Chorus 1
Killa Cali is the state, murda
Killa Cali is the state, murda
Killa Cali is the state, murda
Killa Cali is the state, murda

Verse 1: Ice Cube
Can't none of y'all niggas fuck with none of these niggas
These triggers, we's killers (Hahaha)
Sittin' on the porch in between legs
With a bitch French-braiding my hair, nahhh!
Leave 'em til they matted forearm tatted
What's the Connection? Bitch, you looking at it
It don't stop, I hit mo' licks than it takes
To get to the center of a Blow pop (One, two, three)
And it's gonna take a miracle
To drive a car this color down Imperial
Yeah, I got heart
But ain't trying to see Marcia Clark (Punk ass nigga!)
So let's wait 'til it get dark
So many cars parked in my gate (*Beep-beep!*)
It's like the international, house of pancakes (Ugh!)
All on the grass (Ugh!), every bitch passed (Ugh!)
I'm first, not last, when we all hit the ass (Ahh)
Doin' tricks jacked up like a six (What!)
One pussy, and thirteen dicks
Gangstas don't dance, we boogie (Bow!)
Niggas run out and get ya cookie
Westside

Break
Woo-WOO, woo-woo
Woo-WOO, woo-woo
Woo-WOO, woo-woo
Woo-WOO, woo-woo

Chorus 1:
Killa Cali is the state, murda
Killa Cali is the state, murda
Killa Cali is the state, murda (Murda!)
Killa Cali is the state, murda (Murda!)

Verse 2: W.C
Who's that dumpin' out that window, hoo-riding?
(West-Side!) Nobody survives when...
I got my steel up, throwing my shit up, pulling the trigger (Ugh)
What the fuck you lookin' at, nigga? (Punk!)
(*Whistles*) True blue when I bust
Leavin' bodies hangin' like the tongue of my Chucks
Chalk another one, homicidal in the G-ride
I swear I'm killing every nigga standing outside
Letting 'em have it, with my double barrel sawed off (Ugh!)
I'm smoking on everybody, niggas, bitches, and all
Stretch 'em out in broad daylight, motherfuck the witnesses
Eyes big as golf balls from the funny cigarette (Haha, yeah)
As the sun frowns on my foreheadt, I sweat murder (Murder!)
Which makes me the walking dead man
Bringing more bad news than Schleprock
When I bust shots (Ugh!), Dub-C keep the hammer cocked

Chorus 2: All, Ice Cube
The gangsta, the killa, and the dope dealer (Yeah!)
The gangsta, the killa, and the dope dealer (Yeah!)
The gangsta, the killa, and the dope dealer (Yeah!)
The gangsta, the killa, and the dope dealer (What's crackin'?!)

Verse 3: Mack 10
Well, it's the nigga that's housin' the scene
I got pounds of green and birds
Sittin' on the triple beams (Yes!)
I put it down on and off the record my flats a
Double decker, marble floors all checkered
Now what can I say every bitch I lay be pure and
Bombay like Peruvian ye
So I brag and I boast man I got the most, man (Whoa-whoa!)
I make more deliveries than the postman (B-I-ITCH!)
My homie Carlito plug me with the amigos
So, now, it's kilos, five and six double zeros
Now, what's next? I'm stuffed like Kotex
Blindin' niggas with the boogers in my Rolex
With my aces OT on a regular basis
We got pavé'd faces fightin' federal cases (Ha!)
Cause ain't nothin' reala' than niggas gettin' they scrilla
Like a gangsta, a killa, and Mack I'll be the dope dealer

Chorus 1
Killa Cali is the state, murda (Murda!)
Killa Cali is the state, murda (Murda!)
Killa Cali is the state, murda (Murda!)
Killa Cali is the state, murda (Murda!)

Chorus 2: All
The gangsta, the killa, and the dope dealer (Murda!)
The gangsta, the killa, and the dope dealer (Murda!)
The gangsta, the killa, and the dope dealer (Murda!)
The gangsta, the killa, and the dope dealer (Murda!)
The gangsta, the killa, and the dope dealer (Murda!)
The gangsta, the killa, and the dope dealer (Murda!)
The gangsta, the killa, and the dope dealer (Murda!)
The gangsta, the killa, and the dope dealer

Outro: Ice Cube
Damn, it's a trip, haha
All these cameras goin' up
I can't go here, I can't go there
I feel institutionalized
And I'm on the street"
14,3hwwIr2pcL2IWBpEUj5Hya,Window Shopper,2021-08-06T21:31:13.351Z,"Couldn't get lyrics for Window Shopper by Various Artists.
"
15,2sYUGgzQfHQ6lOWzbrny8Z,Red Nation,2021-08-06T21:25:42.500Z,"Verse 1: The Game
Throw your muthafucking Cincinnati hats in the sky, nigga don’t ask why
Red laces in and out of them Air Max ’95's
I, walk on the moon, flow hotter than June
Any nigga want drama I kick up a sand dune
Peace to my man Tune for giving his man room
Now we hittin’ switches 'til the Spring Break, Cancun
Get it? Nah forget it, Soo Woo I live it
Made the letter B more famous than a Red Sox fitted
But that was suicide, I don’t live in Judas’ eyes
Half of these rappers weren’t trappin’ when I was choppin’ the do or die
Suge had me in, I went Puffy like Zab Judah eye
Dre called, told my baby momma “won’t you decide”
She chose Doc, first day I pulled dude a side
Like it's Aftermath for life and all I do is ride
Before I turn on ‘em I kill Satan
And stick my red flag in the ground it’s Red Nation

Hook: Lil Wayne
Now Blood the fuck up
Every day’s a gamble muthafucka tough luck
And we gon' fuck the world 'til that bitch bust nuts
I can’t tell you what's good, but I can tell you what's what
And that’s, B’s up, hoes down
Lookin’ in the mirror, I’m nowhere to be found
Blood, I’m a dog, call me a blood hound
Throwin’ blood in the air, leave blood on the ground

Verse 2: The Game
Niggas’ll trade they soul to be Drake or J. Cole
Live and die for this shit, word to 2Pac Shakur’s halo
One blood, plural, nigga I’m spending Euros
Ferrari got an ice cream paint job, Dorrough
I’m up out the hood, where they pull guns on you like
Come up out ya hood, it ain't never all good
We roll up in backwoods, nigga get to actin’ stupid
Get thrown in the backwoods, Los Angeles
Home of the scandalous, pimp, hoes and gamblers
98 degrees on Christmas, nigga we rollin’ cannabis
Swisha sweet ain't it, I told her I’m Charles Louboutin
The bitch fainted, pulled her panties down, stain it
That’s my Chi-lingo, yeah I’m bi-lingual
Ball by myself, nigga, Ochocinco
Dancing with the stars, bullets and fast cars
And everybody bleed out here, word to God

Hook: Lil Wayne
Now Blood the fuck up
Every day’s a gamble muthafucka tough luck
And we gon' fuck the world 'til that bitch bust nuts
I can’t tell you what's good, but I can tell you what's what
And that’s, B’s up, hoes down
Lookin’ in the mirror, I’m nowhere to be found
Blood, I’m a dog, call me a blood hound
Throwin’ blood in the air, leave blood on the ground

Verse 3: The Game
Russia got a red flag, US got red stripes
Last train to Paris, round the world in these red Nikes
Che Guevara of the New Era, test me
Louisville slugger, Yogi Berra in my new era
Got that natty on, tighter than a magnum
Walk in the club saggin’ with a .38 Magnum
Red Ralph Laurens, the double R sittin’
On a hill like Lauren her and the car foreign
Got my red Dre Beats on, tryna put my peeps on
And I keep it hood like this Phantom is a Nissan
Where my nigga Jim Jones at? Roll up the weed son
So many bloods in Compton had to get a NYC song
And while I’m out here, I might as well go shopping
And put this new bad bitch I got in some red bottoms
And all these hatin’ ass niggas want me dead
Cause I’m Malcolm X before he turned Muslim, Red

Hook: Lil Wayne
Now Blood the fuck up
Every day’s a gamble muthafucka tough luck
And we gon' fuck the world 'til that bitch bust nuts
I can’t tell you what's good, but I can tell you what's what
And that’s, B’s up, hoes down
Lookin’ in the mirror, I’m nowhere to be found
Blood, I’m a dog, call me a blood hound
Throwin’ blood in the air, leave blood on the groun"
16,0exGl5Y290wAsqrnKIagWp,Mark - Emr3ygul Remix,2021-08-06T19:01:38.785Z,"Skin the color of bark
Clothes smellin' like trees
Diggin' my earth, find my roots and weeds
My truth bleeds right back in the arm
No scar, but I left my mark
My friend got clean and O.D.'ed, life is just that dark

Clothes smellin' like trees
Diggin' my earth, find my roots and weeds
My truth bleeds right back in the arm
No scar, but I left my mark
My friend got clean and O.D.'ed, life is just that dark

But life is just that bright
That when the sunset shines
I seen the graff he writes
I'm back tonight, with a sack to light
In honor of the past I write

I'm wide open, with no glass of wine
Stuck in a barrel, I'll get better with time
While you measure how the pleasure declines
I'm stackin' cheddar while the bread just rise
With my eyes and my ears glued here on my grind, cutty

Creepin' on a come up
No sleepin' till the sun's up
Tellin' secrets to the drum thumps
Pledge allegiance to the blood pump
Until I leak my last liter, here's my one love

And all these angels got their guns up
But no fear when my teeth and my tongue touch
I am here, and I speak for the young bloods
Who've seen the flood, and they drug all the anchors up
And set sail through the world, in the name of trust
Hard work, and the crux that it made in us

I'm 'bout to bust, all my veins full of gold dust
That 1985 California gold rush, in the spine plus the flesh that it holds up
I'm out for mines and my wolves got it sewn up
One crow, one eagle on my shoulders
And my eyes hold the light that approache"
17,7lQWRAjyhTpCWFC0jmclT4,Gangsta's Paradise,2021-08-06T18:58:22.586Z,"Recording Info

Verse 1: Coolio
As I walk through the valley of the shadow of death
I take a look at my life and realize there's nothin' left
‘Cause I've been blastin' and laughin' so long, that
Even my momma thinks that my mind is gone
But I ain't never crossed a man that didn't deserve it
Me be treated like a punk, you know that's unheard of
You better watch how you talkin' and where you walkin'
Or you and your homies might be lined in chalk
I really hate to trip, but I gotta loc
As they croak, I see myself in the pistol smoke
Fool, I'm the kinda G the little homies wanna be like
On my knees in the night, sayin' prayers in the streetlight

Chorus: LV
Been spendin' most their lives livin' in the gangsta's paradise
Been spendin' most their lives livin' in the gangsta's paradise
Keep spendin' most our lives livin' in the gangsta's paradise
Keep spendin' most our lives livin' in the gangsta's paradise

Verse 2: Coolio
Look at the situation they got me facin'
I can't live a normal life, I was raised by the street
So I gotta be down with the hood team
Too much television watchin' got me chasin' dreams
I'm a educated fool with money on my mind
Got my ten in my hand and a gleam in my eye
I'm a loc'd out gangsta, set trippin' banger
And my homies is down so don't arouse my anger
Fool, death ain't nothin' but a heart beat away
I'm livin' life do or die, what can I say?
I'm 23 now, but will I live to see 24?
The way things is goin' I don't know

Refrain: LV
Tell me why are we so blind to see
That the ones we hurt are you and me?

Chorus: LV
Been spendin' most their lives livin' in the gangsta's paradise
Been spendin' most their lives livin' in the gangsta's paradise
Keep spendin' most our lives livin' in the gangsta's paradise
Keep spendin' most our lives livin' in the gangsta's paradise

Verse 3: Coolio
Power and the money, money and the power
Minute after minute, hour after hour
Everybody's runnin', but half of them ain't lookin'
It's goin' on in the kitchen, but I don't know what's cookin'
They say I gotta learn, but nobody's here to teach me
If they can't understand it, how can they reach me?
I guess they can't, I guess they won't
I guess they frontin'; that's why I know my life is out of luck, fool!

Chorus: LV
Been spendin' most their lives livin' in the gangsta's paradise
Been spendin' most their lives livin' in the gangsta's paradise
Keep spendin' most our lives livin' in the gangsta's paradise
Keep spendin' most our lives livin' in the gangsta's paradise

Refrain: LV
Tell me why are we so blind to see
That the ones we hurt are you and me?
Tell me why are we so blind to see
That the ones we hurt are you and me"
18,2sYUGgzQfHQ6lOWzbrny8Z,Red Nation,2021-08-06T18:50:27.009Z,"Verse 1: The Game
Throw your muthafucking Cincinnati hats in the sky, nigga don’t ask why
Red laces in and out of them Air Max ’95's
I, walk on the moon, flow hotter than June
Any nigga want drama I kick up a sand dune
Peace to my man Tune for giving his man room
Now we hittin’ switches 'til the Spring Break, Cancun
Get it? Nah forget it, Soo Woo I live it
Made the letter B more famous than a Red Sox fitted
But that was suicide, I don’t live in Judas’ eyes
Half of these rappers weren’t trappin’ when I was choppin’ the do or die
Suge had me in, I went Puffy like Zab Judah eye
Dre called, told my baby momma “won’t you decide”
She chose Doc, first day I pulled dude a side
Like it's Aftermath for life and all I do is ride
Before I turn on ‘em I kill Satan
And stick my red flag in the ground it’s Red Nation

Hook: Lil Wayne
Now Blood the fuck up
Every day’s a gamble muthafucka tough luck
And we gon' fuck the world 'til that bitch bust nuts
I can’t tell you what's good, but I can tell you what's what
And that’s, B’s up, hoes down
Lookin’ in the mirror, I’m nowhere to be found
Blood, I’m a dog, call me a blood hound
Throwin’ blood in the air, leave blood on the ground

Verse 2: The Game
Niggas’ll trade they soul to be Drake or J. Cole
Live and die for this shit, word to 2Pac Shakur’s halo
One blood, plural, nigga I’m spending Euros
Ferrari got an ice cream paint job, Dorrough
I’m up out the hood, where they pull guns on you like
Come up out ya hood, it ain't never all good
We roll up in backwoods, nigga get to actin’ stupid
Get thrown in the backwoods, Los Angeles
Home of the scandalous, pimp, hoes and gamblers
98 degrees on Christmas, nigga we rollin’ cannabis
Swisha sweet ain't it, I told her I’m Charles Louboutin
The bitch fainted, pulled her panties down, stain it
That’s my Chi-lingo, yeah I’m bi-lingual
Ball by myself, nigga, Ochocinco
Dancing with the stars, bullets and fast cars
And everybody bleed out here, word to God

Hook: Lil Wayne
Now Blood the fuck up
Every day’s a gamble muthafucka tough luck
And we gon' fuck the world 'til that bitch bust nuts
I can’t tell you what's good, but I can tell you what's what
And that’s, B’s up, hoes down
Lookin’ in the mirror, I’m nowhere to be found
Blood, I’m a dog, call me a blood hound
Throwin’ blood in the air, leave blood on the ground

Verse 3: The Game
Russia got a red flag, US got red stripes
Last train to Paris, round the world in these red Nikes
Che Guevara of the New Era, test me
Louisville slugger, Yogi Berra in my new era
Got that natty on, tighter than a magnum
Walk in the club saggin’ with a .38 Magnum
Red Ralph Laurens, the double R sittin’
On a hill like Lauren her and the car foreign
Got my red Dre Beats on, tryna put my peeps on
And I keep it hood like this Phantom is a Nissan
Where my nigga Jim Jones at? Roll up the weed son
So many bloods in Compton had to get a NYC song
And while I’m out here, I might as well go shopping
And put this new bad bitch I got in some red bottoms
And all these hatin’ ass niggas want me dead
Cause I’m Malcolm X before he turned Muslim, Red

Hook: Lil Wayne
Now Blood the fuck up
Every day’s a gamble muthafucka tough luck
And we gon' fuck the world 'til that bitch bust nuts
I can’t tell you what's good, but I can tell you what's what
And that’s, B’s up, hoes down
Lookin’ in the mirror, I’m nowhere to be found
Blood, I’m a dog, call me a blood hound
Throwin’ blood in the air, leave blood on the groun"
19,404RYQiYJ2uq2ElfZ5CToK,Shake That (Remix),2021-08-06T18:46:14.359Z,"Intro: Eminem & Bobby Creekwater
Woo, Shady, Aftermath (B-G-O-V)
Hey, bitch (Aw, shit, hey)
There she goes, shakin' that ass on the flo'
Bumpin' and grindin' that pole
The way she's grindin' that pole (Yeah, yeah)
I think I'm losin' control (Bobby, Bobby, Bobby Creek)

Verse 1: Bobby Creekwater
I bought a lil' Patrón, I get in the Henn, I'm gone
My eyes ain't clear and I'm gone so she hearin' me wrong
I'm kinda in the zone 'cause the DJ playin' my song
Just another opportunity for sayin' I'm known
I'm from Atlanta, so southern ain't just a part of my grammar
I can up and cock the hammer for any nigga with anim'
But I came here to get on Goose and Tropicana
Get loose, put some more in my juice and your caboose
Sippin' everything from white grain to deuce-deuce
With nothin' to gain but migraines and loose tooths
Eminem came with Obie, Stat and Proof too
Bobby Creek is in the place, the name is new, too
But the money been around, my drinks is ten a round
I can make her spin around, least she keep her dinner down
Simmer down, we can hit the telly when the fun stops
And I let you and your girl come tickle my gumdrops, yo

Verse 2: Nate Dogg
Three to the one from the one to the three
I met a bad bitch last night in the D
Let me tell you how I made her leave with me
Conversation and Hennessy
I've been to the motherfuckin' mountain top
Heard motherfuckers talk, seen 'em drop
If I ain't got a weapon I'ma pick up a rock
And when I bust yo' ass I'm gon' continue to rock
Get your ass of the wall with your two left feet
It's real easy, just follow the beat
Don't let that fine girl pass you by
Look real close 'cause strobe lights lie

Pre-Chorus: Nate Dogg
We 'bout to have a party, turn the music up
Let's get it started, go 'head and shake your butt
I'm lookin' for a girl with a body and a sexy strut
Wanna get it poppin', baby? Step right up
Some girls, they act retarded
Some girls are 'bout it, 'bout it
I'm lookin' for a girl that will do whatever the fuck
I say, every day she be givin' it up

Chorus: Nate Dogg & Eminem
Now shake that ass for me, shake that ass for me, c'mon, girl
Shake that ass for me, shake that ass for me, aw, girl
Shake that ass for me, shake that ass for me, c'mon, girl
Shake that ass for me, shake that ass for me (Obie Trice)

Verse 3: Obie Trice
One slug couldn't snuff young cuz
Goodness gracious, haters stay on his nuts
Would just like a hoodrat chick who was curious
Serious, full breast, ready to touch
Who's that in the coupe blew back with a blue new hat
Givin' head while he poppin' the clutch?
True that, I had a few, Obie rollin' with Bruce
And Nathaniel annually knockin' the boots
It's all manual the way I get 'em outta they shoes
Talk a lil' shit, then they anus'll ooze
Hock a lil' spit on my dang-a-lang, boo
It's Shady, you know the name of the crew
You know the aim is to bang you in a mansion
With a Magnum when the night came to the matinee
Mathers, Nate, Obie came to party
You better ask somebody

Chorus: Nate Dogg
Now shake that ass for me, shake that ass for me, c'mon, girl
Shake that ass for me, shake that ass for me, aw, girl
Shake that ass for me, shake that ass for me, c'mon, girl
Shake that ass for me, shake that ass for me

Outro: Eminem
Shad"
20,5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),2021-08-06T18:42:29.490Z,"Part I

Chorus: Drake
Workin' on a weekend like usual
Way off in the deep end like usual
Niggas swear they passed us, they doin' too much
Haven't done my taxes, I'm too turnt up
Virgil got a Patek on my wrist goin' nuts
Niggas caught me slippin' once, okay, so what?
Someone hit your block up, I'd tell you if it was us
Manor house in Rosewood, this shit too plush

Verse: Drake
Say my days are numbered, but I keep wakin' up
Know you see my texts, baby, please say some'
Wine by the glass, your man a cheapskate, huh?
Niggas gotta move off my release day, huh
Bitch, this is fame, not clout
I don't even know what that's about, watch your mouth
Baby got a ego twice the size of the crib
I can never tell her shit, it is what it is (What)
Said what I had to and did what I did (Ayy)
Never turn my back on FBG, God forbid
Virgil got the Patek on my wrist doin' front flips
Givin' you my number, but don't hit me on no dumb shit

Chorus: Drake
Workin' on a weekend like usual
Way off in the deep end like usual (Like usual)
Niggas swear they passed us, they doin' too much
Haven't done my taxes, I'm too turnt up
Virgil got a Patek on my wrist goin' nuts
Niggas caught me slippin' once, okay, so what?
Someone hit your block up, I'd tell you if it was us
Manor house in Rosewood, this shit too plush

Interlude: Future
It's cool, man, got red bottoms on
Life is good, you know what I mean? Like

Part II

Chorus: Future
Yeah, hunnid thousand for the cheapest ring on a nigga finger, lil' bitch, woo
I done flew one out to Spain to be in my domain and Audemars-ed the bitch, woo
Dropped three dollars on a ring, cost a Bentley truck, lil' bitch, woo
I was in the trap servin' cocaine, I ain't been the same since, woo

Verse 1: Future
Granny, she was standin' right there while I catch a play on a brick, woo
I make them lil' niggas go haywire, Taliban in this bitch, woo
I done been down bad in them trenches, had to ride with that stick, woo
Who gave you pills? Who gave you that dust? Pluto sent you on a lick, woo
Too many convicts that roll with me to play in this shit, woo
I'm tryna avoid nonsense, get Osama spray in this bitch, woo
They at the candlelight lightin' it up, nigga, anybody can get it, woo
I'm on a PJ lightin' it up, Backwood full of sticky, woo
I'm tryna tote that Draco in London and it's extended, woo
They gotta stretch a nigga out, we gon' die for this shit, woo
Yeah, I ride for my niggas, I lie to my bitch, woo
We some poor, high-class niggas, made it, we rich, yeah
I was at the bando, got a penthouse for a closet, woo
It's like a chandelier on my neck, my wrist, woo
I got pink toes that talk different languages, woo
Got Promethazine in my blood and Percocet, yeah

Chorus: Future
Hunnid thousand for the cheapest ring on a nigga finger, lil' bitch, woo
I done flew one out to Spain to be in my domain and Audemars-ed the bitch, woo
Dropped three dollars on a ring, cost a Bentley truck, lil' bitch, woo
I was in the trap servin' cocaine, I ain't been the same since

Verse 2: Future
Racks by the ton, I call up Serena
I go tremendo for new fettuccine
All fact though, carat the pinky
All fact though, we ordered the Fiji
I'm in the loop with the voo, I'm in the loop with the woo, which one you workin'?
I'll put your face on the news, I'll put the pussy on the shirt after I murk it
Then make 'em go shoot up the hearse, cost me a quarter bird, nigga, it's worth it
And you a maniac, a fuckin' alien, how you splurgin'?
Got that kitty cat, I'm havin' fun with that, goin' Birkin

Chorus: Future
Yeah, hunnid thousand for the cheapest ring on a nigga finger, lil' bitch, woo
I done flew one out to Spain to be in my domain and Audemars-ed the bitch, woo
Dropped three dollars on a ring, cost a Bentley truck, lil' bitch, woo
I was in the trap servin' cocaine, I ain't been the same since, woo

Outro: Future
Hunnid thousand for the cheapest ring on a nigga finger, lil' bitch
Hunnid thousand for the cheapest ring on a nigga finger, lil' bitch, yeah
Hunnid thousand for the cheapest ring on a nigga finger, lil' bitch, uh
Hunnid thousand for the cheapest ring on a nigga finger, lil' bitc"
21,0tdCy39PgWN8LFWu34ORn3,Rap Saved Me,2021-08-06T17:30:47.442Z,"Couldn't get lyrics for Rap Saved Me by 21 Savage.
"
22,3hwwIr2pcL2IWBpEUj5Hya,Window Shopper,2021-08-06T17:26:29.348Z,"Couldn't get lyrics for Window Shopper by Various Artists.
"
23,1cA2LExLTdhHLL0FmXoc57,When It Rains It Pours,2021-08-06T17:23:18.546Z,"Couldn't get lyrics for When It Rains It Pours by Various Artists.
"
24,2GjdI973iM4W4Pl7Tckcke,Still Strugglin',2021-08-06T17:19:15.904Z,"Couldn't get lyrics for Still Strugglin' by Various Artists.
"
